,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
329,03022246,03 - Sở GDĐT Hải Phòng,8.80,8.50,,,8.25,,,,
330,16007496,16 - Sở GDĐT Vĩnh Phúc,2.80,6.50,,,,,5.75,,
331,06003426,06 - Sở GDĐT Cao Bằng,6.00,,,,,,,,.25
332,15004974,15 - Sở GDĐT Phú Thọ,,6.50,,,,,7.00,,.25
333,15009504,15 - Sở GDĐT Phú Thọ,,7.00,,,,,7.50,,.50
334,10006805,10 - Sở GDĐT Lạng Sơn,7.40,,,,,,10.0,,.25
335,06004249,06 - Sở GDĐT Cao Bằng,,8.00,,,,,9.00,,.50
336,10008304,10 - Sở GDĐT Lạng Sơn,4.60,,,,3.75,2.50,,,
337,17001751,17 - Sở GDĐT Quảng Ninh,5.20,,,,4.25,2.75,,,
338,14000725,14 - Sở GDĐT Sơn La,4.60,,,,4.25,3.00,,,
339,10008265,10 - Sở GDĐT Lạng Sơn,1.80,,,,3.75,3.50,,,
340,14001903,14 - Sở GDĐT Sơn La,6.60,,,,4.25,3.50,,,
341,10006903,10 - Sở GDĐT Lạng Sơn,6.80,,,,4.75,3.50,,,
342,07001461,07 - Sở GDĐT Lai Châu,7.40,,,,8.50,3.75,,,
343,10006194,10 - Sở GDĐT Lạng Sơn,7.20,,,,4.25,4.00,,,
344,04007439,04 - Sở GDĐT Đà Nẵng,7.80,,,,6.25,4.00,,,
345,12004471,12 - Sở GDĐT Thái Nguyên,5.60,,,,6.75,4.00,,,
346,04002144,04 - Sở GDĐT Đà Nẵng,7.00,,,,7.50,4.00,,,
347,12014572,12 - Sở GDĐT Thái Nguyên,7.80,,,,7.75,4.00,,,
348,15007784,15 - Sở GDĐT Phú Thọ,4.80,,,,3.75,4.25,,,
349,09006751,09 - Sở GDĐT Tuyên Quang,2.80,,,,4.00,4.25,,,
350,11000126,11 - Sở GDĐT Bắc Kạn,5.60,,,,4.00,4.25,,,
351,17003517,17 - Sở GDĐT Quảng Ninh,8.00,,,,4.00,4.25,,,
352,12002915,12 - Sở GDĐT Thái Nguyên,6.00,,,,5.75,4.25,,,
353,09001428,09 - Sở GDĐT Tuyên Quang,6.60,,,,6.00,4.25,,,
354,17001907,17 - Sở GDĐT Quảng Ninh,7.00,,,,6.25,4.25,,,
355,06004218,06 - Sở GDĐT Cao Bằng,6.60,,,,4.50,4.50,,,
356,14006724,14 - Sở GDĐT Sơn La,6.20,,,,5.00,4.50,,,
357,15003166,15 - Sở GDĐT Phú Thọ,6.80,,,,5.00,4.50,,,
358,08004938,08 - Sở GDĐT Lào Cai,6.80,,,,5.50,4.50,,,
359,04007606,04 - Sở GDĐT Đà Nẵng,8.60,,,,7.25,4.50,,,
360,15009352,15 - Sở GDĐT Phú Thọ,7.20,,,,7.75,4.50,,,
361,14008540,14 - Sở GDĐT Sơn La,4.00,,,,3.75,4.75,,,
362,07001763,07 - Sở GDĐT Lai Châu,7.00,,,,4.00,4.75,,,
363,09001255,09 - Sở GDĐT Tuyên Quang,6.00,,,,5.75,4.75,,,
364,06002049,06 - Sở GDĐT Cao Bằng,7.40,,,,6.50,4.75,,,
365,07001903,07 - Sở GDĐT Lai Châu,5.20,,,,6.75,4.75,,,
366,06000578,06 - Sở GDĐT Cao Bằng,7.00,,,,7.00,4.75,,,
367,10005077,10 - Sở GDĐT Lạng Sơn,7.60,,,,7.50,4.75,,,
368,06002075,06 - Sở GDĐT Cao Bằng,6.40,,,,5.00,5.00,,,
369,14003468,14 - Sở GDĐT Sơn La,7.60,,,,5.00,5.00,,,
370,11000561,11 - Sở GDĐT Bắc Kạn,6.80,,,,5.50,5.00,,,
371,14006896,14 - Sở GDĐT Sơn La,6.80,,,,5.50,5.00,,,
372,10000163,10 - Sở GDĐT Lạng Sơn,6.80,,,,6.50,5.00,,,
373,09006515,09 - Sở GDĐT Tuyên Quang,7.60,,,,6.50,5.00,,,
374,48021811,48 - Sở GDĐT Đồng Nai,,1.50,,,,,,,
375,50008157,50 - Sở GDĐT Đồng Tháp,,2.25,,,,,,,
376,48013307,48 - Sở GDĐT Đồng Nai,,2.50,,,,,,,
377,49008329,49 - Sở GDĐT Long An,,3.50,,,,,,,
378,48008312,48 - Sở GDĐT Đồng Nai,,3.75,,,,,,,
379,48014452,48 - Sở GDĐT Đồng Nai,,4.50,,,,,,,
380,49009619,49 - Sở GDĐT Long An,,4.50,,,,,,,
381,48013696,48 - Sở GDĐT Đồng Nai,,4.75,,,,,,,
382,50007662,50 - Sở GDĐT Đồng Tháp,,5.00,,,,,,,
383,42008359,42 - Sở GDĐT Lâm Đồng,,5.50,,,,,,,
384,48015136,48 - Sở GDĐT Đồng Nai,,5.50,,,,,,,
385,46000319,46 - Sở GDĐT Tây Ninh,,5.75,,,,,,,
386,44002415,44 - Sở GDĐT Bình Dương,,6.00,,,,,,,
387,47000873,47 - Sở GDĐT Bình Thuận,,6.00,,,,,,,
388,47010515,47 - Sở GDĐT Bình Thuận,,6.00,,,,,,,
389,48017800,48 - Sở GDĐT Đồng Nai,,6.00,,,,,,,
390,42012772,42 - Sở GDĐT Lâm Đồng,,6.25,,,,,,,
391,43010046,43 - Sở GDĐT Bình Phước,,6.25,,,,,,,
392,48024631,48 - Sở GDĐT Đồng Nai,,6.50,,,,,,,
393,43007935,43 - Sở GDĐT Bình Phước,,6.75,,,,,,,
394,48018129,48 - Sở GDĐT Đồng Nai,,6.75,,,,,,,
395,48019904,48 - Sở GDĐT Đồng Nai,,6.75,,,,,,,
396,47006519,47 - Sở GDĐT Bình Thuận,,7.00,,,,,,,
397,47006987,47 - Sở GDĐT Bình Thuận,,7.00,,,,,,,
398,46000581,46 - Sở GDĐT Tây Ninh,,8.00,,,,,,,
399,44003106,44 - Sở GDĐT Bình Dương,2.00,5.00,,,,,,,
400,43001228,43 - Sở GDĐT Bình Phước,2.20,2.00,,,,,,,
401,48005938,48 - Sở GDĐT Đồng Nai,2.20,2.00,,,,,,,
402,48007199,48 - Sở GDĐT Đồng Nai,2.20,4.75,,,,,,,
403,48021781,48 - Sở GDĐT Đồng Nai,2.40,3.50,,,,,,,
404,48006618,48 - Sở GDĐT Đồng Nai,2.60,2.50,,,,,,,
405,48026225,48 - Sở GDĐT Đồng Nai,2.60,3.00,,,,,,,
406,48008077,48 - Sở GDĐT Đồng Nai,2.80,1.25,,,,,,,
407,44003113,44 - Sở GDĐT Bình Dương,2.80,4.00,,,,,,,
408,46008992,46 - Sở GDĐT Tây Ninh,3.00,,,,,,,,
409,48021492,48 - Sở GDĐT Đồng Nai,3.00,,,,,,,,
410,48009901,48 - Sở GDĐT Đồng Nai,3.00,4.75,,,,,,,
411,48007102,48 - Sở GDĐT Đồng Nai,3.20,4.25,,,,,,,
412,46007126,46 - Sở GDĐT Tây Ninh,3.20,6.25,,,,,,,
413,49008483,49 - Sở GDĐT Long An,3.40,3.00,,,,,,,
414,51004751,51 - Sở GDĐT An Giang,3.40,3.50,,,,,,,
415,45001163,45 - Sở GDĐT Ninh Thuận,3.40,5.00,,,,,,,
416,48024484,48 - Sở GDĐT Đồng Nai,3.40,6.50,,,,,,,
417,48030088,48 - Sở GDĐT Đồng Nai,3.60,5.25,,,,,,,
418,48021871,48 - Sở GDĐT Đồng Nai,3.80,,,,,,,,
419,45001150,45 - Sở GDĐT Ninh Thuận,3.80,6.00,,,,,,,
420,48007263,48 - Sở GDĐT Đồng Nai,4.00,4.25,,,,,,,
421,48004814,48 - Sở GDĐT Đồng Nai,4.20,2.25,,,,,,,
422,44001598,44 - Sở GDĐT Bình Dương,4.40,2.25,,,,,,,
423,46000575,46 - Sở GDĐT Tây Ninh,4.40,5.50,,,,,,,
424,44011328,44 - Sở GDĐT Bình Dương,4.60,5.50,,,,,,,
425,46000567,46 - Sở GDĐT Tây Ninh,4.80,5.25,,,,,,,
426,48018069,48 - Sở GDĐT Đồng Nai,5.00,4.75,,,,,,,
427,48009380,48 - Sở GDĐT Đồng Nai,5.00,6.00,,,,,,,
428,45001121,45 - Sở GDĐT Ninh Thuận,5.20,5.00,,,,,,,
429,48019452,48 - Sở GDĐT Đồng Nai,5.40,5.25,,,,,,,
430,48024751,48 - Sở GDĐT Đồng Nai,5.60,3.75,,,,,,,
431,45001076,45 - Sở GDĐT Ninh Thuận,5.80,6.50,,,,,,,
432,48030086,48 - Sở GDĐT Đồng Nai,6.60,4.75,,,,,,,
433,51007617,51 - Sở GDĐT An Giang,6.80,5.50,,,,,,,
434,48024578,48 - Sở GDĐT Đồng Nai,7.00,4.75,,,,,,,
435,49009332,49 - Sở GDĐT Long An,7.00,8.00,,,,,,,
436,49000811,49 - Sở GDĐT Long An,7.20,7.00,,,,,,,
437,51001430,51 - Sở GDĐT An Giang,7.40,,,,,,,,
438,50003848,50 - Sở GDĐT Đồng Tháp,7.40,7.25,,,,,,,
439,49004551,49 - Sở GDĐT Long An,7.60,7.00,,,,,,,
440,51001437,51 - Sở GDĐT An Giang,7.60,7.00,,,,,,,
441,42008351,42 - Sở GDĐT Lâm Đồng,7.80,7.25,,,,,,,
442,44002206,44 - Sở GDĐT Bình Dương,7.80,8.00,,,,,,,
443,42012550,42 - Sở GDĐT Lâm Đồng,7.80,8.25,,,,,,,
444,47005014,47 - Sở GDĐT Bình Thuận,7.80,8.25,,,,,,,
445,46006664,46 - Sở GDĐT Tây Ninh,7.80,8.50,,,,,,,
446,47003016,47 - Sở GDĐT Bình Thuận,7.80,8.50,,,,,,,
447,42008341,42 - Sở GDĐT Lâm Đồng,8.00,,,,,,,,
448,43002621,43 - Sở GDĐT Bình Phước,8.00,,,,,,,,
449,48005196,48 - Sở GDĐT Đồng Nai,8.00,,,,,,,,
450,51001625,51 - Sở GDĐT An Giang,8.00,7.75,,,,,,,
451,42008345,42 - Sở GDĐT Lâm Đồng,8.20,6.50,,,,,,,
452,48001703,48 - Sở GDĐT Đồng Nai,8.20,6.50,,,,,,,
453,45000836,45 - Sở GDĐT Ninh Thuận,8.20,7.00,,,,,,,
454,49004717,49 - Sở GDĐT Long An,8.40,6.50,,,,,,,
455,42008460,42 - Sở GDĐT Lâm Đồng,,5.50,,3.75,,,,3.75,
456,49009127,49 - Sở GDĐT Long An,5.20,5.00,,5.75,,,,5.75,
457,45001110,45 - Sở GDĐT Ninh Thuận,5.20,6.25,,5.75,,,,5.75,
458,50007488,50 - Sở GDĐT Đồng Tháp,6.80,6.25,,7.25,,,,7.25,
459,49008181,49 - Sở GDĐT Long An,,1.25,,0.25,,,0.25,0.25,
460,49008067,49 - Sở GDĐT Long An,,,,0.75,,,0.25,0.75,
461,43002388,43 - Sở GDĐT Bình Phước,2.20,4.50,,4.50,,,0.75,4.50,
462,46000655,46 - Sở GDĐT Tây Ninh,2.60,3.75,,5.00,,,0.75,5.00,
463,49008071,49 - Sở GDĐT Long An,,,,,,,1.00,,
464,47007177,47 - Sở GDĐT Bình Thuận,,0.50,,0.75,,,1.00,0.75,
465,48026214,48 - Sở GDĐT Đồng Nai,,2.00,,4.75,,,1.00,4.75,
466,43001679,43 - Sở GDĐT Bình Phước,3.80,4.25,,6.00,,,1.00,6.00,
467,49007791,49 - Sở GDĐT Long An,,0.50,,0.75,,,1.25,0.75,
468,48028931,48 - Sở GDĐT Đồng Nai,2.40,3.75,,4.00,,,1.25,4.00,
469,48024176,48 - Sở GDĐT Đồng Nai,2.60,2.00,,4.00,,,1.25,4.00,
470,48020921,48 - Sở GDĐT Đồng Nai,4.60,4.75,,4.00,,,1.25,4.00,
471,48008272,48 - Sở GDĐT Đồng Nai,5.20,3.00,,5.50,,,1.25,5.50,
472,48013207,48 - Sở GDĐT Đồng Nai,5.60,4.00,,5.50,,,1.25,5.50,
473,48012194,48 - Sở GDĐT Đồng Nai,3.40,,,6.50,,,1.25,6.50,
474,46000596,46 - Sở GDĐT Tây Ninh,,2.75,,1.00,,,1.50,1.00,
475,45001741,45 - Sở GDĐT Ninh Thuận,2.20,4.00,,4.00,,,1.50,4.00,
476,43004682,43 - Sở GDĐT Bình Phước,2.60,2.00,,4.00,,,1.50,4.00,
477,43001546,43 - Sở GDĐT Bình Phước,2.60,3.25,,4.50,,,1.50,4.50,
478,48001781,48 - Sở GDĐT Đồng Nai,2.80,2.00,,4.75,,,1.50,4.75,
479,43007834,43 - Sở GDĐT Bình Phước,2.80,2.25,,4.75,,,1.50,4.75,
480,46000552,46 - Sở GDĐT Tây Ninh,4.40,6.00,,5.25,,,1.50,5.25,
481,43001707,43 - Sở GDĐT Bình Phước,2.00,3.25,,5.50,,,1.50,5.50,
482,48008854,48 - Sở GDĐT Đồng Nai,4.60,4.25,,5.50,,,1.50,5.50,
483,45002555,45 - Sở GDĐT Ninh Thuận,2.00,2.50,,5.75,,,1.50,5.75,
484,48030669,48 - Sở GDĐT Đồng Nai,5.80,2.50,,6.25,,,1.50,6.25,
485,44010175,44 - Sở GDĐT Bình Dương,3.20,6.00,,7.00,,,1.50,7.00,
486,46000356,46 - Sở GDĐT Tây Ninh,,1.25,,1.25,,,1.75,1.25,
487,48023865,48 - Sở GDĐT Đồng Nai,2.80,2.50,,1.50,,,1.75,1.50,
488,48027183,48 - Sở GDĐT Đồng Nai,2.40,1.25,,2.25,,,1.75,2.25,
489,47000659,47 - Sở GDĐT Bình Thuận,1.40,2.00,,3.00,,,1.75,3.00,
490,48003872,48 - Sở GDĐT Đồng Nai,3.20,1.00,,3.00,,,1.75,3.00,
491,45002602,45 - Sở GDĐT Ninh Thuận,5.40,5.50,,3.75,,,1.75,3.75,
492,49008509,49 - Sở GDĐT Long An,4.60,2.25,,4.00,,,1.75,4.00,
493,48015563,48 - Sở GDĐT Đồng Nai,3.80,4.00,,4.50,,,1.75,4.50,
494,48005586,48 - Sở GDĐT Đồng Nai,4.00,3.00,,4.50,,,1.75,4.50,
495,48015995,48 - Sở GDĐT Đồng Nai,4.00,4.00,,4.50,,,1.75,4.50,
496,43007700,43 - Sở GDĐT Bình Phước,2.00,1.25,,4.75,,,1.75,4.75,
497,43010653,43 - Sở GDĐT Bình Phước,2.40,2.75,,4.75,,,1.75,4.75,
498,50005270,50 - Sở GDĐT Đồng Tháp,2.80,3.50,,4.75,,,1.75,4.75,
499,50005951,50 - Sở GDĐT Đồng Tháp,2.80,3.75,,4.75,,,1.75,4.75,
500,50005178,50 - Sở GDĐT Đồng Tháp,3.80,4.50,,4.75,,,1.75,4.75,
501,49013149,49 - Sở GDĐT Long An,4.40,3.25,,4.75,,,1.75,4.75,
502,43001171,43 - Sở GDĐT Bình Phước,1.80,3.00,,5.25,,,1.75,5.25,
503,43009609,43 - Sở GDĐT Bình Phước,3.40,4.50,,5.25,,,1.75,5.25,
504,43001464,43 - Sở GDĐT Bình Phước,3.20,3.25,,5.50,,,1.75,5.50,
505,48027088,48 - Sở GDĐT Đồng Nai,4.40,3.75,,5.50,,,1.75,5.50,
506,48003990,48 - Sở GDĐT Đồng Nai,3.20,4.75,,5.75,,,1.75,5.75,
507,43001387,43 - Sở GDĐT Bình Phước,3.20,5.50,,5.75,,,1.75,5.75,
508,48011604,48 - Sở GDĐT Đồng Nai,3.60,3.00,,5.75,,,1.75,5.75,
509,49003801,49 - Sở GDĐT Long An,4.00,2.00,,5.75,,,1.75,5.75,
510,50005693,50 - Sở GDĐT Đồng Tháp,3.60,5.25,,6.00,,,1.75,6.00,
511,51007855,51 - Sở GDĐT An Giang,2.60,5.75,,6.25,,,1.75,6.25,
512,49011304,49 - Sở GDĐT Long An,3.40,4.25,,6.25,,,1.75,6.25,
513,51000274,51 - Sở GDĐT An Giang,2.60,3.00,,6.50,,,1.75,6.50,
514,48021832,48 - Sở GDĐT Đồng Nai,1.60,3.50,,6.75,,,1.75,6.75,
515,48016653,48 - Sở GDĐT Đồng Nai,6.00,3.75,,7.00,,,1.75,7.00,
516,48007450,48 - Sở GDĐT Đồng Nai,4.80,3.75,,7.50,,,1.75,7.50,
517,49008251,49 - Sở GDĐT Long An,6.40,4.00,,7.50,,,1.75,7.50,
518,50006464,50 - Sở GDĐT Đồng Tháp,9.00,8.25,,,,,10.0,,
519,44010969,44 - Sở GDĐT Bình Dương,8.40,8.00,,6.75,,,10.0,6.75,
520,49005864,49 - Sở GDĐT Long An,5.60,7.00,,8.00,,,10.0,8.00,
521,50013385,50 - Sở GDĐT Đồng Tháp,,6.75,,8.25,,,10.0,8.25,
522,42010404,42 - Sở GDĐT Lâm Đồng,,5.50,,8.75,,,10.0,8.75,
523,48023692,48 - Sở GDĐT Đồng Nai,,8.50,,8.75,,,10.0,8.75,
524,48024418,48 - Sở GDĐT Đồng Nai,6.60,7.50,,8.75,,,10.0,8.75,
525,48016021,48 - Sở GDĐT Đồng Nai,,7.25,,9.00,,,10.0,9.00,
526,43007018,43 - Sở GDĐT Bình Phước,,7.50,,9.00,,,10.0,9.00,
527,43004776,43 - Sở GDĐT Bình Phước,,7.75,,9.00,,,10.0,9.00,
528,49000764,49 - Sở GDĐT Long An,,7.08,,9.25,,,10.0,9.25,
529,47009160,47 - Sở GDĐT Bình Thuận,,7.50,,9.25,,,10.0,9.25,
530,49004246,49 - Sở GDĐT Long An,,7.50,,9.25,,,10.0,9.25,
531,50007456,50 - Sở GDĐT Đồng Tháp,,8.00,,9.25,,,10.0,9.25,
532,47004814,47 - Sở GDĐT Bình Thuận,,8.25,,9.25,,,10.0,9.25,
533,49004363,49 - Sở GDĐT Long An,,7.50,,9.50,,,10.0,9.50,
534,49004632,49 - Sở GDĐT Long An,,7.50,,9.50,,,10.0,9.50,
535,49002492,49 - Sở GDĐT Long An,,6.50,,9.75,,,10.0,9.75,
536,47007865,47 - Sở GDĐT Bình Thuận,,6.75,,9.75,,,10.0,9.75,
537,51001881,51 - Sở GDĐT An Giang,,6.75,,9.75,,,10.0,9.75,
538,48029330,48 - Sở GDĐT Đồng Nai,2.60,3.75,,3.00,,,2.00,3.00,
539,43007488,43 - Sở GDĐT Bình Phước,3.00,4.00,,3.00,,,2.00,3.00,
540,48026968,48 - Sở GDĐT Đồng Nai,5.20,3.75,,3.00,,,2.00,3.00,
541,48015169,48 - Sở GDĐT Đồng Nai,2.00,3.00,,3.25,,,2.00,3.25,
542,48013719,48 - Sở GDĐT Đồng Nai,2.40,4.50,,3.25,,,2.00,3.25,
543,48003322,48 - Sở GDĐT Đồng Nai,3.80,4.75,,3.25,,,2.00,3.25,
544,49005743,49 - Sở GDĐT Long An,2.60,4.00,,3.50,,,2.00,3.50,
545,47004924,47 - Sở GDĐT Bình Thuận,3.20,2.00,,3.50,,,2.00,3.50,
546,51000558,51 - Sở GDĐT An Giang,3.20,5.25,,3.50,,,2.00,3.50,
547,49009993,49 - Sở GDĐT Long An,4.80,3.00,,3.50,,,2.00,3.50,
548,48003404,48 - Sở GDĐT Đồng Nai,5.00,3.25,,3.50,,,2.00,3.50,
549,43008023,43 - Sở GDĐT Bình Phước,1.80,5.25,,4.00,,,2.00,4.00,
550,48012230,48 - Sở GDĐT Đồng Nai,3.40,3.75,,4.00,,,2.00,4.00,
551,48002803,48 - Sở GDĐT Đồng Nai,4.60,3.00,,4.00,,,2.00,4.00,
552,48022576,48 - Sở GDĐT Đồng Nai,2.00,4.00,,4.25,,,2.00,4.25,
553,42006858,42 - Sở GDĐT Lâm Đồng,2.80,2.25,,4.25,,,2.00,4.25,
554,48019585,48 - Sở GDĐT Đồng Nai,2.80,3.50,,4.25,,,2.00,4.25,
555,48009016,48 - Sở GDĐT Đồng Nai,3.20,1.75,,4.25,,,2.00,4.25,
556,44011684,44 - Sở GDĐT Bình Dương,3.20,4.75,,4.25,,,2.00,4.25,
557,43010178,43 - Sở GDĐT Bình Phước,3.80,2.50,,4.25,,,2.00,4.25,
558,48014279,48 - Sở GDĐT Đồng Nai,1.40,3.00,,4.50,,,2.00,4.50,
559,48025264,48 - Sở GDĐT Đồng Nai,1.80,3.75,,4.50,,,2.00,4.50,
560,43001397,43 - Sở GDĐT Bình Phước,2.80,2.50,,4.50,,,2.00,4.50,
561,49004255,49 - Sở GDĐT Long An,,4.75,,4.75,,,2.00,4.75,
562,48011347,48 - Sở GDĐT Đồng Nai,2.40,2.50,,4.75,,,2.00,4.75,
563,46003180,46 - Sở GDĐT Tây Ninh,2.40,5.75,,4.75,,,2.00,4.75,
564,43009486,43 - Sở GDĐT Bình Phước,3.20,4.50,,4.75,,,2.00,4.75,
565,48026183,48 - Sở GDĐT Đồng Nai,3.60,3.50,,4.75,,,2.00,4.75,
566,48025855,48 - Sở GDĐT Đồng Nai,3.80,2.25,,4.75,,,2.00,4.75,
567,45001619,45 - Sở GDĐT Ninh Thuận,4.80,3.50,,4.75,,,2.00,4.75,
568,51008079,51 - Sở GDĐT An Giang,2.00,4.00,,5.00,,,2.00,5.00,
569,48020938,48 - Sở GDĐT Đồng Nai,2.20,2.25,,5.00,,,2.00,5.00,
570,43010426,43 - Sở GDĐT Bình Phước,2.40,2.75,,5.00,,,2.00,5.00,
571,48013980,48 - Sở GDĐT Đồng Nai,2.40,5.50,,5.00,,,2.00,5.00,
572,48005343,48 - Sở GDĐT Đồng Nai,3.20,4.25,,5.00,,,2.00,5.00,
573,49005505,49 - Sở GDĐT Long An,3.60,4.50,,5.00,,,2.00,5.00,
574,45002015,45 - Sở GDĐT Ninh Thuận,4.40,5.50,,5.00,,,2.00,5.00,
575,48028702,48 - Sở GDĐT Đồng Nai,2.40,2.00,,5.25,,,2.00,5.25,
576,43001661,43 - Sở GDĐT Bình Phước,2.80,4.00,,5.25,,,2.00,5.25,
577,51000372,51 - Sở GDĐT An Giang,3.20,2.50,,5.25,,,2.00,5.25,
578,46008916,46 - Sở GDĐT Tây Ninh,2.80,5.25,,5.50,,,2.00,5.50,
579,48026669,48 - Sở GDĐT Đồng Nai,5.00,5.50,,5.50,,,2.00,5.50,
580,49007332,49 - Sở GDĐT Long An,5.20,2.50,,5.50,,,2.00,5.50,
581,46000531,46 - Sở GDĐT Tây Ninh,3.60,4.25,,5.75,,,2.00,5.75,
582,48019609,48 - Sở GDĐT Đồng Nai,3.40,3.75,,6.00,,,2.00,6.00,
583,43007765,43 - Sở GDĐT Bình Phước,3.80,1.50,,6.00,,,2.00,6.00,
584,48007719,48 - Sở GDĐT Đồng Nai,3.80,3.75,,6.00,,,2.00,6.00,
585,48016225,48 - Sở GDĐT Đồng Nai,4.60,3.00,,6.00,,,2.00,6.00,
586,49008259,49 - Sở GDĐT Long An,4.20,6.25,,6.25,,,2.00,6.25,
587,48008510,48 - Sở GDĐT Đồng Nai,3.80,3.50,,6.50,,,2.00,6.50,
588,48019938,48 - Sở GDĐT Đồng Nai,4.20,4.00,,6.50,,,2.00,6.50,
589,44006794,44 - Sở GDĐT Bình Dương,5.80,5.25,,6.50,,,2.00,6.50,
590,44009423,44 - Sở GDĐT Bình Dương,3.60,5.50,,6.75,,,2.00,6.75,
591,43009459,43 - Sở GDĐT Bình Phước,2.60,2.00,,7.00,,,2.00,7.00,
592,48015257,48 - Sở GDĐT Đồng Nai,5.40,5.50,,7.00,,,2.00,7.00,
593,44000551,44 - Sở GDĐT Bình Dương,6.40,6.50,,8.50,,,2.00,8.50,
594,46004556,46 - Sở GDĐT Tây Ninh,2.40,,,,,,2.25,,
595,48004464,48 - Sở GDĐT Đồng Nai,2.80,4.75,,1.25,,,2.25,1.25,
596,43009422,43 - Sở GDĐT Bình Phước,2.80,4.75,,2.25,,,2.25,2.25,
597,46000617,46 - Sở GDĐT Tây Ninh,2.80,4.75,,2.50,,,2.25,2.50,
598,48003542,48 - Sở GDĐT Đồng Nai,2.00,3.00,,2.75,,,2.25,2.75,
599,48022130,48 - Sở GDĐT Đồng Nai,2.20,0.75,,2.75,,,2.25,2.75,
600,48029183,48 - Sở GDĐT Đồng Nai,2.40,2.75,,2.75,,,2.25,2.75,
601,47000824,47 - Sở GDĐT Bình Thuận,3.00,2.75,,2.75,,,2.25,2.75,
602,48017893,48 - Sở GDĐT Đồng Nai,2.00,3.75,,3.00,,,2.25,3.00,
603,47001755,47 - Sở GDĐT Bình Thuận,2.00,2.00,,3.25,,,2.25,3.25,
604,48002024,48 - Sở GDĐT Đồng Nai,3.80,1.25,,3.25,,,2.25,3.25,
605,48008002,48 - Sở GDĐT Đồng Nai,2.00,2.25,,3.50,,,2.25,3.50,
606,48008250,48 - Sở GDĐT Đồng Nai,2.40,1.25,,3.50,,,2.25,3.50,
607,50013104,50 - Sở GDĐT Đồng Tháp,2.60,4.50,,3.50,,,2.25,3.50,
608,47000448,47 - Sở GDĐT Bình Thuận,4.60,4.00,,3.50,,,2.25,3.50,
609,48014632,48 - Sở GDĐT Đồng Nai,5.00,4.00,,3.50,,,2.25,3.50,
610,43008817,43 - Sở GDĐT Bình Phước,3.20,3.25,,3.75,,,2.25,3.75,
611,50006107,50 - Sở GDĐT Đồng Tháp,3.20,3.50,,3.75,,,2.25,3.75,
612,48014749,48 - Sở GDĐT Đồng Nai,3.40,2.25,,3.75,,,2.25,3.75,
613,43001110,43 - Sở GDĐT Bình Phước,3.40,3.25,,3.75,,,2.25,3.75,
614,48028587,48 - Sở GDĐT Đồng Nai,4.80,3.00,,3.75,,,2.25,3.75,
615,48002477,48 - Sở GDĐT Đồng Nai,2.00,4.00,,4.00,,,2.25,4.00,
616,43002348,43 - Sở GDĐT Bình Phước,2.40,4.75,,4.00,,,2.25,4.00,
617,48003393,48 - Sở GDĐT Đồng Nai,2.60,5.50,,4.00,,,2.25,4.00,
618,49015238,49 - Sở GDĐT Long An,3.60,3.75,,4.00,,,2.25,4.00,
619,48020857,48 - Sở GDĐT Đồng Nai,4.00,5.00,,4.00,,,2.25,4.00,
620,44011764,44 - Sở GDĐT Bình Dương,1.20,5.75,,4.25,,,2.25,4.25,
621,47006409,47 - Sở GDĐT Bình Thuận,2.20,5.25,,4.25,,,2.25,4.25,
622,48029342,48 - Sở GDĐT Đồng Nai,2.40,2.00,,4.25,,,2.25,4.25,
623,48025119,48 - Sở GDĐT Đồng Nai,3.00,3.50,,4.25,,,2.25,4.25,
624,49014679,49 - Sở GDĐT Long An,3.80,3.25,,4.25,,,2.25,4.25,
625,43001483,43 - Sở GDĐT Bình Phước,1.40,1.75,,4.50,,,2.25,4.50,
626,43010569,43 - Sở GDĐT Bình Phước,1.60,4.00,,4.50,,,2.25,4.50,
627,48010971,48 - Sở GDĐT Đồng Nai,2.00,2.50,,4.50,,,2.25,4.50,
628,48013671,48 - Sở GDĐT Đồng Nai,2.00,2.50,,4.50,,,2.25,4.50,
629,46004922,46 - Sở GDĐT Tây Ninh,2.20,5.25,,4.50,,,2.25,4.50,
630,43010683,43 - Sở GDĐT Bình Phước,2.60,4.50,,4.50,,,2.25,4.50,
631,48012009,48 - Sở GDĐT Đồng Nai,2.80,4.00,,4.50,,,2.25,4.50,
632,51000149,51 - Sở GDĐT An Giang,3.80,4.50,,4.50,,,2.25,4.50,
633,48014310,48 - Sở GDĐT Đồng Nai,,2.50,,4.75,,,2.25,4.75,
634,48006503,48 - Sở GDĐT Đồng Nai,2.20,3.50,,4.75,,,2.25,4.75,
635,45002124,45 - Sở GDĐT Ninh Thuận,2.60,3.50,,4.75,,,2.25,4.75,
636,45002108,45 - Sở GDĐT Ninh Thuận,2.80,3.75,,4.75,,,2.25,4.75,
637,45002052,45 - Sở GDĐT Ninh Thuận,2.80,4.00,,4.75,,,2.25,4.75,
638,48031456,48 - Sở GDĐT Đồng Nai,2.80,4.75,,4.75,,,2.25,4.75,
639,43009598,43 - Sở GDĐT Bình Phước,4.00,4.50,,4.75,,,2.25,4.75,
640,43007490,43 - Sở GDĐT Bình Phước,4.20,3.75,,4.75,,,2.25,4.75,
